track_name,size_bytes,price,rating_count_tot,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,currency_USD,cont_rating_12+,cont_rating_17+,cont_rating_4+,cont_rating_9+,prime_genre_Book,prime_genre_Business,prime_genre_Catalogs,prime_genre_Education,prime_genre_Entertainment,prime_genre_Finance,prime_genre_Food & Drink,prime_genre_Games,prime_genre_Health & Fitness,prime_genre_Lifestyle,prime_genre_Medical,prime_genre_Music,prime_genre_Navigation,prime_genre_News,prime_genre_Photo & Video,prime_genre_Productivity,prime_genre_Reference,prime_genre_Shopping,prime_genre_Social Networking,prime_genre_Sports,prime_genre_Travel,prime_genre_Utilities,prime_genre_Weather,user_rating
WitchSpring2,2.10877838,0.3881256942,-0.1700145543,-0.09680848864,0.6510506681,-0.1811965817,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
My First Crush - High School Love,-0.1894131385,-0.2959602425,-0.1608641244,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
激突!!10円玉ドッカンバトル -最強AIに勝てる？-,-0.4806519991,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
脱出ゲーム 学校の七不思議 -恐怖からの脱出-,-0.03757869667,-0.2959602425,-0.1702390237,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crazy Clown Chase,-0.4931818044,-0.2959602425,-0.1599662467,0.1707532213,0.6510506681,-0.1811965817,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Let Go and Let God - Doreen Virtue,-0.3524545575,0.5595758037,-0.1699881461,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PhotoScan - scanner by Google Photos,-0.3557074603,-0.2959602425,-0.151476021,-3.307549008,-1.866741733,3.859695987,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Monkey,-0.363205387,-0.2959602425,-0.1298345281,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
おわかりいただけただろうか心霊写真で最恐ホラー体験,-0.3660990736,-0.2959602425,-0.1702390237,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rocky Horror Picture Show Emojis,-0.4001048797,0.04522547531,-0.1702390237,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Town : Cinema,0.08767944361,0.2166755848,-0.1695920236,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
秘密の関係はじめました メッセージ風恋愛ゲーム,-0.2351105786,-0.2959602425,-0.1702390237,-0.09680848864,-0.3560662923,-0.1811965817,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fitness Girl - Dance and Play at the Gym,0.1931949441,-0.2959602425,-0.1581836954,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dumber League,-0.4360892261,-0.1262246341,-0.1701465951,0.7058766412,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"CATCHY Photos-Easter Bunny, Tooth Fairy and more..",-0.3268247623,-0.2959602425,-0.1672284927,-0.09680848864,-0.8596247725,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Advent Magnificat Companion 2016,-0.406510903,0.04522547531,-0.1702258196,-0.09680848864,0.1474921879,-0.3074744745,0.08364175006,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Demi Lovato - Zombarazzie Adventure,-0.3111503892,-0.2959602425,-0.1611282061,-0.09680848864,0.6510506681,-0.6863081528,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
777游戏厅-2017超人气掌上游戏厅,-0.2700971022,-0.2959602425,-0.1702390237,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
脱出ゲーム Toilet,-0.5215142743,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诛妖奇遇-3D仙侠恋爱网游年度巨献(浪漫回合),-0.03224462028,-0.1262246341,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keepy Ducky,0.6564128664,-0.2959602425,-0.1559390012,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sonia Tlev,-0.4141342703,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,0.07135920382,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懸賞ソリティア-懸賞応募でギフト券が稼げるソリティア！-無料懸賞ゲーム,-0.4550763714,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大人の納車ゲーム-四角いアタマを丸くする脳トレパズル,-0.444171592,-0.2959602425,-0.1702390237,-0.09680848864,-0.3560662923,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster Zombie Plague War - Virtual Reality (VR),0.05079420556,-0.2959602425,-0.1700805747,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
２ちゃんねる for iPhone,-0.4945302908,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sago Mini Puppy Preschool,-0.1660783361,0.2166755848,-0.1700409625,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
梦幻仙途-经典之余又大搞趣味创新（回合制）,-0.03186829848,-0.1262246341,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Lotus Slots,-0.2442278295,-0.2959602425,-0.1702390237,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
借金あるからギャンブルしてくる,-0.3771891629,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantasy Princess - Girls Makeup & Dress Up Games,-0.281797289,0.04522547531,-0.1701994115,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Bestshot: Take Clear Photos Automatically & Easily,-0.4857123869,-0.1262246341,-0.1702390237,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ミリオン行進曲,-0.007666815576,0.5595758037,-0.1702258196,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Waiit,-0.1833036111,-0.2959602425,-0.1697768808,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Juju on the Beat,-0.457747686,-0.2959602425,-0.1336373041,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Balvinmoji,-0.5339642538,-0.1262246341,-0.1699485339,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Hey Duggee: We Love Animals,-0.1748050105,0.2166755848,-0.1702390237,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall Switch,-0.4235651227,-0.2959602425,-0.1699881461,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Wavemoji,-0.5087193332,0.04522547531,-0.1701994115,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Cubed Rally World,-0.3673392249,-0.2959602425,-0.1700541666,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Room Escape Game - Pictures Room Esacpe,-0.308059989,-0.2959602425,-0.1701597992,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Shark Boom - Challenge Friends with your Pet,0.1288524694,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迷你世界-国产精品沙盒联机生存建造游戏,-0.2590098637,-0.2959602425,-0.1701730033,0.1707532213,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Boycott Trump Biz,-0.5349991387,-0.1262246341,-0.1700541666,-0.09680848864,-1.363183253,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Sally's Law,0.5391572662,-0.1262246341,-0.1701333911,0.1707532213,0.6510506681,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
無料で音楽や写真・カメラの裏技アプリ for iPhone7,-0.4678798653,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Italian Emoji -  Italian Emojis, Stickers and Gifs",-0.3292965123,0.04522547531,-0.1698693094,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
别动我学姐-校园格斗巅峰之作,0.2545867138,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MonPetitGazon,-0.4992998845,0.04522547531,-0.1702390237,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dinosaur Planet,-0.1510824826,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,0.8290265604,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江湖侠客录－武侠迷必玩单机手游,-0.4154656512,-0.1262246341,-0.1702390237,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NashMoji ™ by Nash Grier,-0.3836978195,-0.1262246341,-0.1699221257,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LINE BLOG,-0.2727712677,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MacMoji ™  by Conor McGregor,-0.3601092849,0.04522547531,-0.1672945131,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Spiral Tower,-0.1571749044,-0.2959602425,-0.1692091052,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
大话问仙 - 与众不同的萌派仙侠回合游戏体验(送神器),-0.03288892881,-0.2959602425,-0.1702258196,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
琅琊天下 - 原著改编单机武侠角色扮演RPG,-0.2126253512,-0.2959602425,-0.1702390237,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoycottTrump,-0.5348508907,-0.2959602425,-0.1623033695,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Paper.io,0.229016788,-0.2959602425,0.1479397777,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
脱出ゲーム - Solid - 無機質な部屋からの 脱出,-0.3412504312,-0.2959602425,-0.1702258196,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
天神决-创新仙侠手游,-0.09294646666,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
胜者为王-多人同时在线PK传奇类手机网游！,0.1433323059,-0.1262246341,-0.1702390237,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Replica : A Little Temporary Safety,-0.2001953282,0.04522547531,-0.1697768808,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ネイティブ1000人と作った英会話～日常英会話編～,-0.4119362089,1.931176679,-0.1702390237,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juju on that Beat Challenge,-0.4375774078,-0.2959602425,-0.1701069829,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ImpossibleGO! - You can't clear,-0.08055635656,-0.2959602425,-0.1702390237,0.1707532213,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haunted Rooms: Escape VR Game for Google Cardboard,0.7801400612,-0.2959602425,-0.1694467787,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ContactsXL 2017,-0.5085368741,0.04522547531,-0.1699749421,-0.09680848864,0.6510506681,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
脱出ゲーム 謎解き部屋からの脱出,-0.506769302,-0.2959602425,-0.1702258196,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IQ200 - If you can clear all stage,-0.1554786054,-0.2959602425,-0.1702258196,0.1707532213,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
修仙侠侣-正统中国风仙侠新作,-0.1354309169,-0.2959602425,-0.1702390237,0.7058766412,0.6510506681,-0.6863081528,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
逍遥修仙-掌上360度自由视角经典仙侠动作游戏,-0.1410244273,-0.2959602425,-0.1702390237,0.7058766412,0.6510506681,-0.6863081528,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
修仙幻想-经典萌系回合,-0.03261524023,-0.1262246341,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
挂机三国-最强挂机游戏,-0.2617239421,-0.1262246341,-0.1702390237,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendall KMoji,-0.3588434753,-0.1262246341,-0.1700937788,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
BLW Slow Cook Recipes,-0.4507344161,0.3881256942,-0.1702390237,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mundo Lanugo en Navidad – Juegos Navideños,0.07281758351,0.04522547531,-0.1702390237,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nope Quiz,-0.0444237621,-0.2959602425,-0.1694335746,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Flip,-0.1960728939,-0.2959602425,-0.1672020845,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
弑仙问情,-0.1326341617,-0.1262246341,-0.1702390237,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juju On That Beat  - Dance Challenge Game,-0.3693177653,-0.2959602425,-0.169961738,0.1707532213,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mannequin Challenge Maker,-0.5413738019,-0.1262246341,-0.1697768808,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Mannequin Challenge,-0.2489803176,-0.2959602425,-0.1614186959,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Linda Brown: Interactive Story,-0.101122913,-0.2959602425,-0.1631484309,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
泰坦来袭-热血英雄燃爆部落争霸之战,0.3532001304,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
死亡フラグがたちました！！【ノベルゲーム型あるある謎解きアドベンチャー】,-0.4283831821,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean Overlord - Global War,0.2706203031,-0.2959602425,-0.1702390237,0.7058766412,0.6510506681,0.8290265604,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokyo Wizard,-0.4893273569,0.2166755848,-0.1701069829,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Snowball!!,-0.3948392254,0.04522547531,-0.1700673706,0.7058766412,0.1474921879,0.5764707749,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Hovercrash,-0.3742441597,-0.2959602425,-0.1696976563,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Jurassic VR for Google Cardboard,-0.1884295701,0.04522547531,-0.1701465951,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Book - room escape game -,-0.354538582,-0.2959602425,-0.1701069829,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Icarus - A Star's Journey,-0.2362709042,-0.2959602425,-0.1672020845,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WWEmoji,-0.1558919892,0.04522547531,-0.1678754928,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
脱出ゲーム　ピラミッドからの脱出,-0.1973700638,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Call Recorder for iPhone - Record Phone Calls,-0.2915873576,1.416826351,-0.1697240645,-0.09680848864,-1.866741733,0.1976370966,0.08364175006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Escape a Crepe House,-0.4633297927,-0.2959602425,-0.1701994115,0.7058766412,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
脱出ゲーム Oden,-0.523994577,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shopkins Run!,-0.08253774784,0.3881256942,-0.1678226764,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"SofaScore Live Sports: Scores, VIDEO & Stats",-0.3988419209,-0.2959602425,-0.1688790031,-0.09680848864,0.1474921879,2.596917059,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
25 Days of Christmas: Holiday Advent Calendar 2016,-0.2911198062,-0.2959602425,-0.1697372686,0.1707532213,0.6510506681,1.081582346,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Top Tier,-0.2987346208,-0.2959602425,-0.1696052277,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
HealthFace,-0.4281351518,0.04522547531,-0.1698693094,-6.518289528,-1.866741733,2.344361274,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fast Food Rampage,-0.2883743677,-0.2959602425,-0.1665286763,0.1707532213,-0.3560662923,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Ice Princess - Royal Wedding Day,0.2251138748,-0.2959602425,-0.1665022681,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Amusement Park Tour 2: Fun Xmas,-0.2986490931,-0.2959602425,-0.1687205541,0.1707532213,0.6510506681,1.334138132,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sweet Tales: Match 3 Christmas,-0.2700229782,-0.2959602425,-0.1674001458,0.1707532213,0.6510506681,1.334138132,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
